462550000,GMRS Repeater,FM
462575000,GMRS Repeater,FM
462600000,GMRS Repeater,FM
462625000,GMRS Repeater,FM
462650000,GMRS Repeater,FM
462675000,GMRS Repeater,FM
462700000,GMRS Repeater,FM
462725000,GMRS Repeater,FM
462562500,GMRS Simplex,FM
462587500,GMRS Simplex,FM
462612500,GMRS Simplex,FM
462637500,GMRS Simplex,FM
462662500,GMRS Simplex,FM
462687500,GMRS Simplex,FM
462712500,GMRS Simplex,FM
